GEOIDFQ,Name,Geography type,Date,Historical,Forecast,Confidence limit (upper),Confidence limit (lower),Source,Vintage year
1600000US3953102,Mount Vernon,JURIS,2040-07-01,,20425,,,MORPC,2024
1600000US3953102,Mount Vernon,JURIS,2045-07-01,,21118,,,MORPC,2024
1600000US3953102,Mount Vernon,JURIS,2050-07-01,,21849,,,MORPC,2024
1600000US3953970,New Albany,JURIS,2024-01-01,11484,,,,MORPC,2025
1600000US3953970,New Albany,JURIS,2025-07-01,,11279,,,MORPC,2024
1600000US3953970,New Albany,JURIS,2030-07-01,,11366,,,MORPC,2024
1600000US3953970,New Albany,JURIS,2035-07-01,,11607,,,MORPC,2024
1600000US3953970,New Albany,JURIS,2040-07-01,,11951,,,MORPC,2024
1600000US3953970,New Albany,JURIS,2045-07-01,,12263,,,MORPC,2024
1600000US3953970,New Albany,JURIS,2050-07-01,,12654,,,MORPC,2024
1600000US3954866,New Lexington,JURIS,2024-01-01,4460,,,,MORPC,2025
1600000US3954040,Newark,JURIS,2024-01-01,51398,,,,MORPC,2025
1600000US3954040,Newark,JURIS,2025-07-01,,54113,,,MORPC,2024
1600000US3954040,Newark,JURIS,2030-07-01,,58073,,,MORPC,2024
1600000US3954040,Newark,JURIS,2035-07-01,,64222,,,MORPC,2024
1600000US3954040,Newark,JURIS,2040-07-01,,66947,,,MORPC,2024
1600000US3954040,Newark,JURIS,2045-07-01,,68296,,,MORPC,2024
1600000US3954040,Newark,JURIS,2050-07-01,,69495,,,MORPC,2024
0700000US390895405499999,Newark Township (Licking),JURIS,2024-01-01,2150,,,,MORPC,2025
0700000US390895405499999,Newark Township (Licking),JURIS,2025-07-01,,2252,,,MORPC,2024
0700000US390895405499999,Newark Township (Licking),JURIS,2030-07-01,,2421,,,MORPC,2024
0700000US390895405499999,Newark Township (Licking),JURIS,2035-07-01,,2701,,,MORPC,2024
0700000US390895405499999,Newark Township (Licking),JURIS,2040-07-01,,2832,,,MORPC,2024
0700000US390895405499999,Newark Township (Licking),JURIS,2045-07-01,,2899,,,MORPC,2024
0700000US390895405499999,Newark Township (Licking),JURIS,2050-07-01,,2978,,,MORPC,2024
0700000US390895558099999,Newton Township (Licking),JURIS,2024-01-01,2895,,,,MORPC,2025
0700000US390895558099999,Newton Township (Licking),JURIS,2025-07-01,,2867,,,MORPC,2024
0700000US390895558099999,Newton Township (Licking),JURIS,2030-07-01,,2908,,,MORPC,2024
0700000US390895558099999,Newton Township (Licking),JURIS,2035-07-01,,2988,,,MORPC,2024
0700000US390895558099999,Newton Township (Licking),JURIS,2040-07-01,,3021,,,MORPC,2024
0700000US390895558099999,Newton Township (Licking),JURIS,2045-07-01,,3047,,,MORPC,2024
0700000US390895558099999,Newton Township (Licking),JURIS,2050-07-01,,3069,,,MORPC,2024
0700000US390495734499999,Norwich Township (Franklin),JURIS,2024-01-01,4004,,,,MORPC,2025
0700000US390495734499999,Norwich Township (Franklin),JURIS,2025-07-01,,4726,,,MORPC,2024
0700000US390495734499999,Norwich Township (Franklin),JURIS,2030-07-01,,4726,,,MORPC,2024
0700000US390495734499999,Norwich Township (Franklin),JURIS,2035-07-01,,4738,,,MORPC,2024
0700000US390495734499999,Norwich Township (Franklin),JURIS,2040-07-01,,4759,,,MORPC,2024
0700000US390495734499999,Norwich Township (Franklin),JURIS,2045-07-01,,4788,,,MORPC,2024
0700000US390495734499999,Norwich Township (Franklin),JURIS,2050-07-01,,4860,,,MORPC,2024
1600000US3957862,Obetz,JURIS,2024-01-01,6227,,,,MORPC,2025
1600000US3957862,Obetz,JURIS,2025-07-01,,5933,,,MORPC,2024
1600000US3957862,Obetz,JURIS,2030-07-01,,6046,,,MORPC,2024
1600000US3957862,Obetz,JURIS,2035-07-01,,6282,,,MORPC,2024
1600000US3957862,Obetz,JURIS,2040-07-01,,6602,,,MORPC,2024
1600000US3957862,Obetz,JURIS,2045-07-01,,7013,,,MORPC,2024
1600000US3957862,Obetz,JURIS,2050-07-01,,7592,,,MORPC,2024
0700000US390415861899999,Orange Township (Delaware),JURIS,2024-01-01,31477,,,,MORPC,2025
0700000US390415861899999,Orange Township (Delaware),JURIS,2025-07-01,,33785,,,MORPC,2024
0700000US390415861899999,Orange Township (Delaware),JURIS,2030-07-01,,35343,,,MORPC,2024
0700000US390415861899999,Orange Township (Delaware),JURIS,2035-07-01,,37306,,,MORPC,2024
0700000US390415861899999,Orange Township (Delaware),JURIS,2040-07-01,,38935,,,MORPC,2024
0700000US390415861899999,Orange Township (Delaware),JURIS,2045-07-01,,40238,,,MORPC,2024
0700000US390415861899999,Orange Township (Delaware),JURIS,2050-07-01,,41445,,,MORPC,2024
1600000US3961112,Pataskala,JURIS,2024-01-01,18832,,,,MORPC,2025
1600000US3961112,Pataskala,JURIS,2025-07-01,,19830,,,MORPC,2024
1600000US3961112,Pataskala,JURIS,2030-07-01,,20915,,,MORPC,2024
1600000US3961112,Pataskala,JURIS,2035-07-01,,22905,,,MORPC,2024
1600000US3961112,Pataskala,JURIS,2040-07-01,,24196,,,MORPC,2024
1600000US3961112,Pataskala,JURIS,2045-07-01,,25036,,,MORPC,2024
1600000US3961112,Pataskala,JURIS,2050-07-01,,26016,,,MORPC,2024
0700000US390496184099999,Perry Township (Franklin),JURIS,2024-01-01,4144,,,,MORPC,2025
0700000US390496184099999,Perry Township (Franklin),JURIS,2025-07-01,,4405,,,MORPC,2024
0700000US390496184099999,Perry Township (Franklin),JURIS,2030-07-01,,4442,,,MORPC,2024
0700000US390496184099999,Perry Township (Franklin),JURIS,2035-07-01,,4539,,,MORPC,2024
0700000US390496184099999,Perry Township (Franklin),JURIS,2040-07-01,,4661,,,MORPC,2024
0700000US390496184099999,Perry Township (Franklin),JURIS,2045-07-01,,4805,,,MORPC,2024
0700000US390496184099999,Perry Township (Franklin),JURIS,2050-07-01,,4839,,,MORPC,2024
0700000US391176198099999,Perry Township (Morrow),JURIS,2024-01-01,2016,,,,MORPC,2025
0700000US391176198099999,Perry Township (Morrow),JURIS,2025-07-01,,1950,,,MORPC,2024
0700000US391176198099999,Perry Township (Morrow),JURIS,2030-07-01,,1988,,,MORPC,2024
0700000US391176198099999,Perry Township (Morrow),JURIS,2035-07-01,,2052,,,MORPC,2024
0700000US391176198099999,Perry Township (Morrow),JURIS,2040-07-01,,2090,,,MORPC,2024
0700000US391176198099999,Perry Township (Morrow),JURIS,2045-07-01,,2119,,,MORPC,2024
0700000US391176198099999,Perry Township (Morrow),JURIS,2050-07-01,,2142,,,MORPC,2024
0700000US391296248499999,Pickaway Township (Pickaway),JURIS,2024-01-01,2121,,,,MORPC,2025
0700000US391296248499999,Pickaway Township (Pickaway),JURIS,2025-07-01,,2193,,,MORPC,2024
0700000US391296248499999,Pickaway Township (Pickaway),JURIS,2030-07-01,,2305,,,MORPC,2024
0700000US391296248499999,Pickaway Township (Pickaway),JURIS,2035-07-01,,2454,,,MORPC,2024
0700000US391296248499999,Pickaway Township (Pickaway),JURIS,2040-07-01,,2618,,,MORPC,2024
0700000US391296248499999,Pickaway Township (Pickaway),JURIS,2045-07-01,,2765,,,MORPC,2024
0700000US391296248499999,Pickaway Township (Pickaway),JURIS,2050-07-01,,2946,,,MORPC,2024
1600000US3962498,Pickerington,JURIS,2024-01-01,26140,,,,MORPC,2025
1600000US3962498,Pickerington,JURIS,2025-07-01,,24986,,,MORPC,2024
1600000US3962498,Pickerington,JURIS,2030-07-01,,26074,,,MORPC,2024
1600000US3962498,Pickerington,JURIS,2035-07-01,,26987,,,MORPC,2024
1600000US3962498,Pickerington,JURIS,2040-07-01,,27746,,,MORPC,2024
1600000US3962498,Pickerington,JURIS,2045-07-01,,28487,,,MORPC,2024
1600000US3962498,Pickerington,JURIS,2050-07-01,,29162,,,MORPC,2024
0700000US391276268099999,Pike Township (Perry),JURIS,2024-01-01,2266,,,,MORPC,2025
1600000US3963030,Plain City,JURIS,2024-01-01,4836,,,,MORPC,2025
1600000US3963030,Plain City,JURIS,2025-07-01,,4382,,,MORPC,2024
1600000US3963030,Plain City,JURIS,2030-07-01,,4785,,,MORPC,2024
1600000US3963030,Plain City,JURIS,2035-07-01,,5264,,,MORPC,2024
1600000US3963030,Plain City,JURIS,2040-07-01,,5653,,,MORPC,2024
1600000US3963030,Plain City,JURIS,2045-07-01,,5973,,,MORPC,2024
1600000US3963030,Plain City,JURIS,2050-07-01,,6255,,,MORPC,2024
0700000US390456324099999,Pleasant Township (Fairfield),JURIS,2024-01-01,5757,,,,MORPC,2025
0700000US390456324099999,Pleasant Township (Fairfield),JURIS,2025-07-01,,6477,,,MORPC,2024
0700000US390456324099999,Pleasant Township (Fairfield),JURIS,2030-07-01,,7110,,,MORPC,2024
0700000US390456324099999,Pleasant Township (Fairfield),JURIS,2035-07-01,,7928,,,MORPC,2024
0700000US390456324099999,Pleasant Township (Fairfield),JURIS,2040-07-01,,8660,,,MORPC,2024
0700000US390456324099999,Pleasant Township (Fairfield),JURIS,2045-07-01,,9399,,,MORPC,2024
0700000US390456324099999,Pleasant Township (Fairfield),JURIS,2050-07-01,,10144,,,MORPC,2024
0700000US390496325499999,Pleasant Township (Franklin),JURIS,2024-01-01,6270,,,,MORPC,2025
0700000US390496325499999,Pleasant Township (Franklin),JURIS,2025-07-01,,6201,,,MORPC,2024
0700000US390496325499999,Pleasant Township (Franklin),JURIS,2030-07-01,,6201,,,MORPC,2024
0700000US390496325499999,Pleasant Township (Franklin),JURIS,2035-07-01,,6204,,,MORPC,2024
0700000US390496325499999,Pleasant Township (Franklin),JURIS,2040-07-01,,6217,,,MORPC,2024
0700000US390496325499999,Pleasant Township (Franklin),JURIS,2045-07-01,,6244,,,MORPC,2024
0700000US390496325499999,Pleasant Township (Franklin),JURIS,2050-07-01,,6299,,,MORPC,2024
0700000US391016335299999,Pleasant Township (Marion),JURIS,2024-01-01,4961,,,,MORPC,2025
0700000US391016335299999,Pleasant Township (Marion),JURIS,2025-07-01,,5134,,,MORPC,2024
0700000US391016335299999,Pleasant Township (Marion),JURIS,2030-07-01,,5145,,,MORPC,2024
0700000US391016335299999,Pleasant Township (Marion),JURIS,2035-07-01,,5140,,,MORPC,2024
0700000US391016335299999,Pleasant Township (Marion),JURIS,2040-07-01,,5113,,,MORPC,2024
0700000US391016335299999,Pleasant Township (Marion),JURIS,2045-07-01,,5069,,,MORPC,2024
0700000US391016335299999,Pleasant Township (Marion),JURIS,2050-07-01,,5026,,,MORPC,2024
0700000US390416417899999,Porter Township (Delaware),JURIS,2024-01-01,2210,,,,MORPC,2025
0700000US390416417899999,Porter Township (Delaware),JURIS,2025-07-01,,2275,,,MORPC,2024
0700000US390416417899999,Porter Township (Delaware),JURIS,2030-07-01,,2412,,,MORPC,2024
0700000US390416417899999,Porter Township (Delaware),JURIS,2035-07-01,,2623,,,MORPC,2024
0700000US390416417899999,Porter Township (Delaware),JURIS,2040-07-01,,2903,,,MORPC,2024
0700000US390416417899999,Porter Township (Delaware),JURIS,2045-07-01,,3220,,,MORPC,2024
0700000US390416417899999,Porter Township (Delaware),JURIS,2050-07-01,,3485,,,MORPC,2024
1600000US3964486,Powell,JURIS,2024-01-01,15452,,,,MORPC,2025
1600000US3964486,Powell,JURIS,2025-07-01,,15501,,,MORPC,2024
1600000US3964486,Powell,JURIS,2030-07-01,,16194,,,MORPC,2024
1600000US3964486,Powell,JURIS,2035-07-01,,16715,,,MORPC,2024
1600000US3964486,Powell,JURIS,2040-07-01,,16986,,,MORPC,2024
1600000US3964486,Powell,JURIS,2045-07-01,,17144,,,MORPC,2024
1600000US3964486,Powell,JURIS,2050-07-01,,17385,,,MORPC,2024
0700000US390496457099999,Prairie Township (Franklin),JURIS,2024-01-01,16903,,,,MORPC,2025
0700000US390496457099999,Prairie Township (Franklin),JURIS,2025-07-01,,17740,,,MORPC,2024
0700000US390496457099999,Prairie Township (Franklin),JURIS,2030-07-01,,17905,,,MORPC,2024
0700000US390496457099999,Prairie Township (Franklin),JURIS,2035-07-01,,18288,,,MORPC,2024
0700000US390496457099999,Prairie Township (Franklin),JURIS,2040-07-01,,18827,,,MORPC,2024
0700000US390496457099999,Prairie Township (Franklin),JURIS,2045-07-01,,19333,,,MORPC,2024
0700000US390496457099999,Prairie Township (Franklin),JURIS,2050-07-01,,19732,,,MORPC,2024
0700000US391276576099999,Reading Township (Perry),JURIS,2024-01-01,2893,,,,MORPC,2025
1600000US3966390,Reynoldsburg,JURIS,2024-01-01,40597,,,,MORPC,2025
1600000US3966390,Reynoldsburg,JURIS,2025-07-01,,40775,,,MORPC,2024
1600000US3966390,Reynoldsburg,JURIS,2030-07-01,,41074,,,MORPC,2024
1600000US3966390,Reynoldsburg,JURIS,2035-07-01,,41736,,,MORPC,2024
1600000US3966390,Reynoldsburg,JURIS,2040-07-01,,42632,,,MORPC,2024
1600000US3966390,Reynoldsburg,JURIS,2045-07-01,,43769,,,MORPC,2024
1600000US3966390,Reynoldsburg,JURIS,2050-07-01,,45032,,,MORPC,2024
1600000US3966936,Richwood,JURIS,2024-01-01,2352,,,,MORPC,2025
1600000US3966936,Richwood,JURIS,2025-07-01,,2084,,,MORPC,2024
1600000US3966936,Richwood,JURIS,2030-07-01,,2210,,,MORPC,2024
1600000US3966936,Richwood,JURIS,2035-07-01,,2370,,,MORPC,2024
1600000US3966936,Richwood,JURIS,2040-07-01,,2525,,,MORPC,2024
1600000US3966936,Richwood,JURIS,2045-07-01,,2662,,,MORPC,2024
1600000US3966936,Richwood,JURIS,2050-07-01,,2795,,,MORPC,2024
0700000US390456912099999,Rush Creek Township (Fairfield),JURIS,2024-01-01,2625,,,,MORPC,2025
0700000US390456912099999,Rush Creek Township (Fairfield),JURIS,2025-07-01,,2736,,,MORPC,2024
0700000US390456912099999,Rush Creek Township (Fairfield),JURIS,2030-07-01,,2908,,,MORPC,2024
0700000US390456912099999,Rush Creek Township (Fairfield),JURIS,2035-07-01,,3144,,,MORPC,2024
0700000US390456912099999,Rush Creek Township (Fairfield),JURIS,2040-07-01,,3364,,,MORPC,2024
0700000US390456912099999,Rush Creek Township (Fairfield),JURIS,2045-07-01,,3562,,,MORPC,2024
0700000US390456912099999,Rush Creek Township (Fairfield),JURIS,2050-07-01,,3784,,,MORPC,2024
0700000US391297018499999,Saltcreek Township (Pickaway),JURIS,2024-01-01,2597,,,,MORPC,2025
0700000US391297018499999,Saltcreek Township (Pickaway),JURIS,2025-07-01,,2266,,,MORPC,2024
0700000US391297018499999,Saltcreek Township (Pickaway),JURIS,2030-07-01,,2285,,,MORPC,2024
0700000US391297018499999,Saltcreek Township (Pickaway),JURIS,2035-07-01,,2311,,,MORPC,2024
0700000US391297018499999,Saltcreek Township (Pickaway),JURIS,2040-07-01,,2339,,,MORPC,2024
0700000US391297018499999,Saltcreek Township (Pickaway),JURIS,2045-07-01,,2367,,,MORPC,2024
0700000US391297018499999,Saltcreek Township (Pickaway),JURIS,2050-07-01,,2391,,,MORPC,2024
0700000US390417084299999,Scioto Township (Delaware),JURIS,2024-01-01,2750,,,,MORPC,2025
0700000US390417084299999,Scioto Township (Delaware),JURIS,2025-07-01,,2887,,,MORPC,2024
0700000US390417084299999,Scioto Township (Delaware),JURIS,2030-07-01,,3509,,,MORPC,2024
0700000US390417084299999,Scioto Township (Delaware),JURIS,2035-07-01,,4781,,,MORPC,2024
0700000US390417084299999,Scioto Township (Delaware),JURIS,2040-07-01,,6110,,,MORPC,2024
0700000US390417084299999,Scioto Township (Delaware),JURIS,2045-07-01,,7528,,,MORPC,2024
0700000US390417084299999,Scioto Township (Delaware),JURIS,2050-07-01,,9057,,,MORPC,2024
0700000US391297087099999,Scioto Township (Pickaway),JURIS,2024-01-01,8621,,,,MORPC,2025
0700000US391297087099999,Scioto Township (Pickaway),JURIS,2025-07-01,,9492,,,MORPC,2024
0700000US391297087099999,Scioto Township (Pickaway),JURIS,2030-07-01,,11076,,,MORPC,2024
0700000US391297087099999,Scioto Township (Pickaway),JURIS,2035-07-01,,12674,,,MORPC,2024
0700000US391297087099999,Scioto Township (Pickaway),JURIS,2040-07-01,,14128,,,MORPC,2024
0700000US391297087099999,Scioto Township (Pickaway),JURIS,2045-07-01,,15385,,,MORPC,2024
0700000US391297087099999,Scioto Township (Pickaway),JURIS,2050-07-01,,16625,,,MORPC,2024
0700000US391417089899999,Scioto Township (Ross),JURIS,2024-01-01,5724,,,,MORPC,2025
0700000US390977296099999,Somerford Township (Madison),JURIS,2024-01-01,3052,,,,MORPC,2025
0700000US390977296099999,Somerford Township (Madison),JURIS,2025-07-01,,3130,,,MORPC,2024
0700000US390977296099999,Somerford Township (Madison),JURIS,2030-07-01,,3186,,,MORPC,2024
0700000US390977296099999,Somerford Township (Madison),JURIS,2035-07-01,,3249,,,MORPC,2024
0700000US390977296099999,Somerford Township (Madison),JURIS,2040-07-01,,3312,,,MORPC,2024
0700000US390977296099999,Somerford Township (Madison),JURIS,2045-07-01,,3376,,,MORPC,2024
0700000US390977296099999,Somerford Township (Madison),JURIS,2050-07-01,,3452,,,MORPC,2024
1600000US3973068,South Bloomfield,JURIS,2024-01-01,2917,,,,MORPC,2025
1600000US3973068,South Bloomfield,JURIS,2025-07-01,,2757,,,MORPC,2024
1600000US3973068,South Bloomfield,JURIS,2030-07-01,,2951,,,MORPC,2024
1600000US3973068,South Bloomfield,JURIS,2035-07-01,,3159,,,MORPC,2024
1600000US3973068,South Bloomfield,JURIS,2040-07-01,,3362,,,MORPC,2024
1600000US3973068,South Bloomfield,JURIS,2045-07-01,,3559,,,MORPC,2024
1600000US3973068,South Bloomfield,JURIS,2050-07-01,,3731,,,MORPC,2024
0700000US391417412999999,Springfield Township (Ross),JURIS,2024-01-01,2512,,,,MORPC,2025
0700000US390896945699999,St. Albans Township (Licking),JURIS,2024-01-01,2100,,,,MORPC,2025
0700000US390896945699999,St. Albans Township (Licking),JURIS,2025-07-01,,2179,,,MORPC,2024
0700000US390896945699999,St. Albans Township (Licking),JURIS,2030-07-01,,2283,,,MORPC,2024
0700000US390896945699999,St. Albans Township (Licking),JURIS,2035-07-01,,2499,,,MORPC,2024
0700000US390896945699999,St. Albans Township (Licking),JURIS,2040-07-01,,2721,,,MORPC,2024
0700000US390896945699999,St. Albans Township (Licking),JURIS,2045-07-01,,2840,,,MORPC,2024
0700000US390896945699999,St. Albans Township (Licking),JURIS,2050-07-01,,2958,,,MORPC,2024
0700000US390917478099999,Stokes Township (Logan),JURIS,2024-01-01,3355,,,,MORPC,2025
1600000US3975602,Sunbury,JURIS,2024-01-01,7752,,,,MORPC,2025
1600000US3975602,Sunbury,JURIS,2025-07-01,,7464,,,MORPC,2024
1600000US3975602,Sunbury,JURIS,2030-07-01,,8655,,,MORPC,2024
1600000US3975602,Sunbury,JURIS,2035-07-01,,9872,,,MORPC,2024
1600000US3975602,Sunbury,JURIS,2040-07-01,,11073,,,MORPC,2024
1600000US3975602,Sunbury,JURIS,2045-07-01,,12304,,,MORPC,2024
1600000US3975602,Sunbury,JURIS,2050-07-01,,13456,,,MORPC,2024
0700000US390417733699999,Trenton Township (Delaware),JURIS,2024-01-01,2272,,,,MORPC,2025
0700000US390417733699999,Trenton Township (Delaware),JURIS,2025-07-01,,2374,,,MORPC,2024
0700000US390417733699999,Trenton Township (Delaware),JURIS,2030-07-01,,2730,,,MORPC,2024
0700000US390417733699999,Trenton Township (Delaware),JURIS,2035-07-01,,3406,,,MORPC,2024
0700000US390417733699999,Trenton Township (Delaware),JURIS,2040-07-01,,4103,,,MORPC,2024
0700000US390417733699999,Trenton Township (Delaware),JURIS,2045-07-01,,4767,,,MORPC,2024
0700000US390417733699999,Trenton Township (Delaware),JURIS,2050-07-01,,5467,,,MORPC,2024
0700000US390417756099999,Troy Township (Delaware),JURIS,2024-01-01,2077,,,,MORPC,2025
0700000US390417756099999,Troy Township (Delaware),JURIS,2025-07-01,,2633,,,MORPC,2024
0700000US390417756099999,Troy Township (Delaware),JURIS,2030-07-01,,3340,,,MORPC,2024
0700000US390417756099999,Troy Township (Delaware),JURIS,2035-07-01,,4046,,,MORPC,2024
0700000US390417756099999,Troy Township (Delaware),JURIS,2040-07-01,,4610,,,MORPC,2024
0700000US390417756099999,Troy Township (Delaware),JURIS,2045-07-01,,5116,,,MORPC,2024
0700000US390417756099999,Troy Township (Delaware),JURIS,2050-07-01,,5550,,,MORPC,2024
0700000US391417800899999,Twin Township (Ross),JURIS,2024-01-01,3428,,,,MORPC,2025
0700000US390477831699999,Union Township (Fayette),JURIS,2024-01-01,3573,,,,MORPC,2025
0700000US390897840099999,Union Township (Licking),JURIS,2024-01-01,4389,,,,MORPC,2025
0700000US390897840099999,Union Township (Licking),JURIS,2025-07-01,,4759,,,MORPC,2024
0700000US390897840099999,Union Township (Licking),JURIS,2030-07-01,,5063,,,MORPC,2024
0700000US390897840099999,Union Township (Licking),JURIS,2035-07-01,,5609,,,MORPC,2024
0700000US390897840099999,Union Township (Licking),JURIS,2040-07-01,,5936,,,MORPC,2024
0700000US390897840099999,Union Township (Licking),JURIS,2045-07-01,,6136,,,MORPC,2024
0700000US390897840099999,Union Township (Licking),JURIS,2050-07-01,,6345,,,MORPC,2024
0700000US390977842899999,Union Township (Madison),JURIS,2024-01-01,5897,,,,MORPC,2025
0700000US390977842899999,Union Township (Madison),JURIS,2025-07-01,,6566,,,MORPC,2024
0700000US390977842899999,Union Township (Madison),JURIS,2030-07-01,,6963,,,MORPC,2024
0700000US390977842899999,Union Township (Madison),JURIS,2035-07-01,,7416,,,MORPC,2024
0700000US390977842899999,Union Township (Madison),JURIS,2040-07-01,,7824,,,MORPC,2024
0700000US390977842899999,Union Township (Madison),JURIS,2045-07-01,,8214,,,MORPC,2024
0700000US390977842899999,Union Township (Madison),JURIS,2050-07-01,,8582,,,MORPC,2024
1600000US3979002,Upper Arlington,JURIS,2024-01-01,36089,,,,MORPC,2025
1600000US3979002,Upper Arlington,JURIS,2025-07-01,,36411,,,MORPC,2024
1600000US3979002,Upper Arlington,JURIS,2030-07-01,,36767,,,MORPC,2024
1600000US3979002,Upper Arlington,JURIS,2035-07-01,,37246,,,MORPC,2024
1600000US3979002,Upper Arlington,JURIS,2040-07-01,,37789,,,MORPC,2024
1600000US3979002,Upper Arlington,JURIS,2045-07-01,,38330,,,MORPC,2024
1600000US3979002,Upper Arlington,JURIS,2050-07-01,,39021,,,MORPC,2024
1600000US3979114,Utica,JURIS,2024-01-01,2105,,,,MORPC,2025
1600000US3979114,Utica,JURIS,2025-07-01,,2168,,,MORPC,2024
1600000US3979114,Utica,JURIS,2030-07-01,,2359,,,MORPC,2024
1600000US3979114,Utica,JURIS,2035-07-01,,2636,,,MORPC,2024
1600000US3979114,Utica,JURIS,2040-07-01,,2797,,,MORPC,2024
1600000US3979114,Utica,JURIS,2045-07-01,,2881,,,MORPC,2024
1600000US3979114,Utica,JURIS,2050-07-01,,2977,,,MORPC,2024
0700000US390458020699999,Violet Township (Fairfield),JURIS,2024-01-01,21943,,,,MORPC,2025
0700000US390458020699999,Violet Township (Fairfield),JURIS,2025-07-01,,22026,,,MORPC,2024
0700000US390458020699999,Violet Township (Fairfield),JURIS,2030-07-01,,22986,,,MORPC,2024
0700000US390458020699999,Violet Township (Fairfield),JURIS,2035-07-01,,24077,,,MORPC,2024
0700000US390458020699999,Violet Township (Fairfield),JURIS,2040-07-01,,25147,,,MORPC,2024
0700000US390458020699999,Violet Township (Fairfield),JURIS,2045-07-01,,26221,,,MORPC,2024
0700000US390458020699999,Violet Township (Fairfield),JURIS,2050-07-01,,27337,,,MORPC,2024
0700000US390458057099999,Walnut Township (Fairfield),JURIS,2024-01-01,4815,,,,MORPC,2025
0700000US390458057099999,Walnut Township (Fairfield),JURIS,2025-07-01,,5342,,,MORPC,2024
0700000US390458057099999,Walnut Township (Fairfield),JURIS,2030-07-01,,6157,,,MORPC,2024
0700000US390458057099999,Walnut Township (Fairfield),JURIS,2035-07-01,,7152,,,MORPC,2024
0700000US390458057099999,Walnut Township (Fairfield),JURIS,2040-07-01,,7966,,,MORPC,2024
0700000US390458057099999,Walnut Township (Fairfield),JURIS,2045-07-01,,8603,,,MORPC,2024
0700000US390458057099999,Walnut Township (Fairfield),JURIS,2050-07-01,,9231,,,MORPC,2024
0700000US391298059899999,Walnut Township (Pickaway),JURIS,2024-01-01,3036,,,,MORPC,2025
0700000US391298059899999,Walnut Township (Pickaway),JURIS,2025-07-01,,3124,,,MORPC,2024
0700000US391298059899999,Walnut Township (Pickaway),JURIS,2030-07-01,,3160,,,MORPC,2024
0700000US391298059899999,Walnut Township (Pickaway),JURIS,2035-07-01,,3212,,,MORPC,2024
0700000US391298059899999,Walnut Township (Pickaway),JURIS,2040-07-01,,3265,,,MORPC,2024
0700000US391298059899999,Walnut Township (Pickaway),JURIS,2045-07-01,,3331,,,MORPC,2024
0700000US391298059899999,Walnut Township (Pickaway),JURIS,2050-07-01,,3391,,,MORPC,2024
1600000US3981718,Washington Court House,JURIS,2024-01-01,14327,,,,MORPC,2025
0700000US390918142499999,Washington Township (Logan),JURIS,2024-01-01,2024,,,,MORPC,2025
0700000US391298155099999,Washington Township (Pickaway),JURIS,2024-01-01,3029,,,,MORPC,2025
0700000US391298155099999,Washington Township (Pickaway),JURIS,2025-07-01,,3363,,,MORPC,2024
0700000US391298155099999,Washington Township (Pickaway),JURIS,2030-07-01,,3425,,,MORPC,2024
0700000US391298155099999,Washington Township (Pickaway),JURIS,2035-07-01,,3529,,,MORPC,2024
0700000US391298155099999,Washington Township (Pickaway),JURIS,2040-07-01,,3628,,,MORPC,2024
0700000US391298155099999,Washington Township (Pickaway),JURIS,2045-07-01,,3739,,,MORPC,2024
0700000US391298155099999,Washington Township (Pickaway),JURIS,2050-07-01,,3862,,,MORPC,2024
1600000US3983580,West Jefferson,JURIS,2024-01-01,4183,,,,MORPC,2025
1600000US3983580,West Jefferson,JURIS,2025-07-01,,4570,,,MORPC,2024
1600000US3983580,West Jefferson,JURIS,2030-07-01,,4814,,,MORPC,2024
1600000US3983580,West Jefferson,JURIS,2035-07-01,,4976,,,MORPC,2024
1600000US3983580,West Jefferson,JURIS,2040-07-01,,5108,,,MORPC,2024
1600000US3983580,West Jefferson,JURIS,2045-07-01,,5229,,,MORPC,2024
1600000US3983580,West Jefferson,JURIS,2050-07-01,,5350,,,MORPC,2024
1600000US3983342,Westerville,JURIS,2024-01-01,38227,,,,MORPC,2025
1600000US3983342,Westerville,JURIS,2025-07-01,,40305,,,MORPC,2024
1600000US3983342,Westerville,JURIS,2030-07-01,,42467,,,MORPC,2024
1600000US3983342,Westerville,JURIS,2035-07-01,,43499,,,MORPC,2024
1600000US3983342,Westerville,JURIS,2040-07-01,,43986,,,MORPC,2024
1600000US3983342,Westerville,JURIS,2045-07-01,,44545,,,MORPC,2024
1600000US3983342,Westerville,JURIS,2050-07-01,,44852,,,MORPC,2024
1600000US3984742,Whitehall,JURIS,2024-01-01,19595,,,,MORPC,2025
1600000US3984742,Whitehall,JURIS,2025-07-01,,20798,,,MORPC,2024
1600000US3984742,Whitehall,JURIS,2030-07-01,,21363,,,MORPC,2024
1600000US3984742,Whitehall,JURIS,2035-07-01,,21929,,,MORPC,2024
1600000US3984742,Whitehall,JURIS,2040-07-01,,22374,,,MORPC,2024
1600000US3984742,Whitehall,JURIS,2045-07-01,,22750,,,MORPC,2024
1600000US3984742,Whitehall,JURIS,2050-07-01,,23060,,,MORPC,2024
1600000US3986604,Worthington,JURIS,2024-01-01,14421,,,,MORPC,2025
1600000US3986604,Worthington,JURIS,2025-07-01,,14720,,,MORPC,2024
1600000US3986604,Worthington,JURIS,2030-07-01,,14807,,,MORPC,2024
1600000US3986604,Worthington,JURIS,2035-07-01,,15004,,,MORPC,2024
