POP,GEOIDFQ,SUMLEVEL,REFERENCE_PERIOD,REFERENCE_PERIOD_FREQ,VINTAGE_PERIOD,VINTAGE_PERIOD_FREQ,VALUE_TYPE,CONF_LEVEL,CONF_LIMIT_UPPER,CONF_LIMIT_LOWER,SOURCE,LAST_UPDATED
380,1600000US3952276,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
375,1600000US3952276,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
383,1600000US3952276,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
373,1600000US3952276,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
382,1600000US3952276,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
374,1600000US3952276,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
374,1600000US3952276,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
373,1600000US3952276,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
373,1600000US3952276,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
371,1600000US3952276,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
371,1600000US3952276,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
371,1600000US3952276,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
371,1600000US3952276,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
369,1600000US3952276,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3492,1600000US3952738,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3444,1600000US3952738,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3541,1600000US3952738,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3478,1600000US3952738,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3579,1600000US3952738,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3502,1600000US3952738,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3623,1600000US3952738,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3540,1600000US3952738,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3660,1600000US3952738,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3580,1600000US3952738,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3670,1600000US3952738,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3484,1600000US3952738,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3685,1600000US3952738,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3467,1600000US3952738,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3709,1600000US3952738,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3505,1600000US3952738,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3690,1600000US3952738,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3553,1600000US3952738,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3679,1600000US3952738,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
3555,1600000US3952738,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
3647,1600000US3952738,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3652,1600000US3952738,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3627,1600000US3952738,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3651,1600000US3952738,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3611,1600000US3952738,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3652,1600000US3952738,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3590,1600000US3952738,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3651,1600000US3952738,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3576,1600000US3952738,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3655,1600000US3952738,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3561,1600000US3952738,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3657,1600000US3952738,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3536,1600000US3952738,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3651,1600000US3952738,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3513,1600000US3952738,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3647,1600000US3952738,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3513,1600000US3952738,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3664,1600000US3952738,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3510,1600000US3952738,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
3678,1600000US3952738,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
3502,1600000US3952738,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
3499,1600000US3952738,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3515,1600000US3952738,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
3512,1600000US3952738,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3513,1600000US3952738,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
3506,1600000US3952738,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3533,1600000US3952738,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
3525,1600000US3952738,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3543,1600000US3952738,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1958,1600000US3953046,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1905,1600000US3953046,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1926,1600000US3953046,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1879,1600000US3953046,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1909,1600000US3953046,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1869,1600000US3953046,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1893,1600000US3953046,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1851,1600000US3953046,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1875,1600000US3953046,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1832,1600000US3953046,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1858,1600000US3953046,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1828,1600000US3953046,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1844,1600000US3953046,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1824,1600000US3953046,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1840,1600000US3953046,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1833,1600000US3953046,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1822,1600000US3953046,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1833,1600000US3953046,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1800,1600000US3953046,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
1835,1600000US3953046,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
1735,1600000US3953046,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1731,1600000US3953046,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1747,1600000US3953046,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1727,1600000US3953046,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1757,1600000US3953046,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1722,1600000US3953046,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1790,1600000US3953046,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1740,1600000US3953046,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1828,1600000US3953046,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1762,1600000US3953046,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1845,1600000US3953046,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1763,1600000US3953046,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1857,1600000US3953046,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1759,1600000US3953046,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1883,1600000US3953046,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1769,1600000US3953046,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1917,1600000US3953046,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1789,1600000US3953046,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1939,1600000US3953046,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
1793,1600000US3953046,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
1941,1600000US3953046,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1941,1600000US3953046,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1959,1600000US3953046,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1960,1600000US3953046,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
1978,1600000US3953046,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
1979,1600000US3953046,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2030,1600000US3953046,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
2035,1600000US3953046,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
2070,1600000US3953046,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
15635,1600000US3953102,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
15742,1600000US3953102,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
15831,1600000US3953102,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
15790,1600000US3953102,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
16044,1600000US3953102,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
15861,1600000US3953102,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
16250,1600000US3953102,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
15945,1600000US3953102,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
16423,1600000US3953102,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
15982,1600000US3953102,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
16563,1600000US3953102,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
15940,1600000US3953102,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
16673,1600000US3953102,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
15900,1600000US3953102,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
16806,1600000US3953102,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
16006,1600000US3953102,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
16904,1600000US3953102,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
16095,1600000US3953102,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
16941,1600000US3953102,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
16135,1600000US3953102,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
17023,1600000US3953102,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
17007,1600000US3953102,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
17109,1600000US3953102,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
17064,1600000US3953102,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
16921,1600000US3953102,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
16844,1600000US3953102,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
16877,1600000US3953102,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
16772,1600000US3953102,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
16845,1600000US3953102,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
16709,1600000US3953102,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
16833,1600000US3953102,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
16668,1600000US3953102,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
16779,1600000US3953102,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
16583,1600000US3953102,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
16852,1600000US3953102,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
16622,1600000US3953102,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
16961,1600000US3953102,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
16715,1600000US3953102,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
17013,1600000US3953102,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
16769,1600000US3953102,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
16948,1600000US3953102,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
17063,1600000US3953102,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
16886,1600000US3953102,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
17002,1600000US3953102,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
16690,1600000US3953102,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
16938,1600000US3953102,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
16551,1600000US3953102,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
16888,1600000US3953102,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
17329,1600000US3953102,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
450,1600000US3953410,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
453,1600000US3953410,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
451,1600000US3953410,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
458,1600000US3953410,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
452,1600000US3953410,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
462,1600000US3953410,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
453,1600000US3953410,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
467,1600000US3953410,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
453,1600000US3953410,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
465,1600000US3953410,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
453,1600000US3953410,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
465,1600000US3953410,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
451,1600000US3953410,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
460,1600000US3953410,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
454,1600000US3953410,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
464,1600000US3953410,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
453,1600000US3953410,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
463,1600000US3953410,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
450,1600000US3953410,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
460,1600000US3953410,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
451,1600000US3953410,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
454,1600000US3953410,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
440,1600000US3953410,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
451,1600000US3953410,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
429,1600000US3953410,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
449,1600000US3953410,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
416,1600000US3953410,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
445,1600000US3953410,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
409,1600000US3953410,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
446,1600000US3953410,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
394,1600000US3953410,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
440,1600000US3953410,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
385,1600000US3953410,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
439,1600000US3953410,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
376,1600000US3953410,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
440,1600000US3953410,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
363,1600000US3953410,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
437,1600000US3953410,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
354,1600000US3953410,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
435,1600000US3953410,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
345,1600000US3953410,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
347,1600000US3953410,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
345,1600000US3953410,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
346,1600000US3953410,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
340,1600000US3953410,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
342,1600000US3953410,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
336,1600000US3953410,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
339,1600000US3953410,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
335,1600000US3953410,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
5395,1600000US3953886,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5302,1600000US3953886,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5431,1600000US3953886,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5331,1600000US3953886,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5444,1600000US3953886,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5352,1600000US3953886,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5458,1600000US3953886,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5421,1600000US3953886,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5378,1600000US3953886,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5460,1600000US3953886,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5434,1600000US3953886,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5464,1600000US3953886,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5427,1600000US3953886,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5448,1600000US3953886,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5389,1600000US3953886,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5432,1600000US3953886,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5410,1600000US3953886,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5752,1600000US3953886,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5398,1600000US3953886,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5690,1600000US3953886,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5370,1600000US3953886,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5389,1600000US3953886,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
5319,1600000US3953886,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5389,1600000US3953886,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
5237,1600000US3953886,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5359,1600000US3953886,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
5129,1600000US3953886,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5304,1600000US3953886,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4994,1600000US3953886,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5221,1600000US3953886,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4918,1600000US3953886,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5196,1600000US3953886,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4965,1600000US3953886,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5297,1600000US3953886,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4891,1600000US3953886,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5276,1600000US3953886,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4719,1600000US3953886,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5150,1600000US3953886,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4653,1600000US3953886,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
5130,1600000US3953886,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
4598,1600000US3953886,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
4600,1600000US3953886,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4574,1600000US3953886,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
4576,1600000US3953886,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4543,1600000US3953886,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
4558,1600000US3953886,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4518,1600000US3953886,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
4542,1600000US3953886,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
4555,1600000US3953886,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
3828,1600000US3953970,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4047,1600000US3953970,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4234,1600000US3953970,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
4449,1600000US3953970,160,2001,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
4619,1600000US3953970,160,2002,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5060,1600000US3953970,160,2002,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5003,1600000US3953970,160,2003,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5373,1600000US3953970,160,2003,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5377,1600000US3953970,160,2004,Y-JUN,2012,,ESTIMATE,,,,CENINT,
5627,1600000US3953970,160,2004,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
5757,1600000US3953970,160,2005,Y-JUN,2012,,ESTIMATE,,,,CENINT,
6093,1600000US3953970,160,2005,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
6156,1600000US3953970,160,2006,Y-JUN,2012,,ESTIMATE,,,,CENINT,
6455,1600000US3953970,160,2006,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
6564,1600000US3953970,160,2007,Y-JUN,2012,,ESTIMATE,,,,CENINT,
6816,1600000US3953970,160,2007,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
6989,1600000US3953970,160,2008,Y-JUN,2012,,ESTIMATE,,,,CENINT,
7119,1600000US3953970,160,2008,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
7419,1600000US3953970,160,2009,Y-JUN,2012,,ESTIMATE,,,,CENINT,
7332,1600000US3953970,160,2009,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
7929,1600000US3953970,160,2010,Y-JUN,2024,,ESTIMATE,,,,CENINT,
7942,1600000US3953970,160,2010,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
8307,1600000US3953970,160,2011,Y-JUN,2024,,ESTIMATE,,,,CENINT,
8341,1600000US3953970,160,2011,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
8649,1600000US3953970,160,2012,Y-JUN,2024,,ESTIMATE,,,,CENINT,
8704,1600000US3953970,160,2012,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
8944,1600000US3953970,160,2013,Y-JUN,2024,,ESTIMATE,,,,CENINT,
9020,1600000US3953970,160,2013,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
9312,1600000US3953970,160,2014,Y-JUN,2024,,ESTIMATE,,,,CENINT,
9411,1600000US3953970,160,2014,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
9882,1600000US3953970,160,2015,Y-JUN,2024,,ESTIMATE,,,,CENINT,
9998,1600000US3953970,160,2015,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10340,1600000US3953970,160,2016,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10474,1600000US3953970,160,2016,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10609,1600000US3953970,160,2017,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10766,1600000US3953970,160,2017,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10715,1600000US3953970,160,2018,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10894,1600000US3953970,160,2018,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
10744,1600000US3953970,160,2019,Y-JUN,2024,,ESTIMATE,,,,CENINT,
10933,1600000US3953970,160,2019,Y-JUN,2019,,ESTIMATE,,,,CENPEP,
11076,1600000US3953970,160,2020,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
11073,1600000US3953970,160,2020,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
11092,1600000US3953970,160,2021,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
11082,1600000US3953970,160,2021,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
11266,1600000US3953970,160,2022,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
11298,1600000US3953970,160,2022,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
11335,1600000US3953970,160,2023,Y-JUN,2023,,ESTIMATE,,,,CENPEP,
11425,1600000US3953970,160,2023,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
11604,1600000US3953970,160,2024,Y-JUN,2024,,ESTIMATE,,,,CENPEP,
46280,1600000US3954040,160,2000,Y-JUN,2012,,ESTIMATE,,,,CENINT,
46324,1600000US3954040,160,2000,Y-JUN,2009,,ESTIMATE,,,,CENPEP,
46377,1600000US3954040,160,2001,Y-JUN,2012,,ESTIMATE,,,,CENINT,
