GEOIDFQ,YEAR,COUNTY,NAME,MUNITYPE,MEMBERCLASSINDIV,MEMBERCLASSCOUNTY,MEMBERINDIV,MEMBERCOUNTY
M110000US390493777299999,2026,Franklin,Jackson,Township,MPO,MPO,TRUE,TRUE
M110000US390493861299999,2026,Franklin,Jefferson,Township,MPO,MPO,TRUE,TRUE
M110000US3944086049,2026,Franklin,Lithopolis,Village,MPO,MPO,TRUE,TRUE
M110000US3944310049,2026,Franklin,Lockbourne,Village,MPO,MPO,TRUE,TRUE
M110000US390494641099999,2026,Franklin,Madison,Township,MPO,MPO,TRUE,TRUE
M110000US3947474049,2026,Franklin,Marble Cliff,Village,MPO,MPO,TRUE,TRUE
M110000US390495006499999,2026,Franklin,Mifflin,Township,MPO,MPO,TRUE,TRUE
M110000US3950862049,2026,Franklin,Minerva Park,Village,MPO,MPO,TRUE,TRUE
M110000US3953970049,2026,Franklin,New Albany,City,MPO,MPO,TRUE,TRUE
M110000US390495734499999,2026,Franklin,Norwich,Township,MPO,MPO,FALSE,TRUE
M110000US3957862049,2026,Franklin,Obetz,City,MPO,MPO,TRUE,TRUE
M110000US390496184099999,2026,Franklin,Perry,Township,MPO,MPO,TRUE,TRUE
M110000US3962498049,2026,Franklin,Pickerington,City,MPO,MPO,TRUE,TRUE
M110000US390496297499999,2026,Franklin,Plain,Township,MPO,MPO,TRUE,TRUE
M110000US390496325499999,2026,Franklin,Pleasant,Township,MPO,MPO,FALSE,TRUE
M110000US390496457099999,2026,Franklin,Prairie,Township,MPO,MPO,TRUE,TRUE
M110000US3966390049,2026,Franklin,Reynoldsburg,City,MPO,MPO,TRUE,TRUE
M110000US3967440049,2026,Franklin,Riverlea,Village,MPO,MPO,TRUE,TRUE
M110000US390497178799999,2026,Franklin,Sharon,Township,MPO,MPO,FALSE,TRUE
M110000US390497771499999,2026,Franklin,Truro,Township,MPO,MPO,TRUE,TRUE
M110000US3979002049,2026,Franklin,Upper Arlington,City,MPO,MPO,TRUE,TRUE
M110000US3979100049,2026,Franklin,Urbancrest,Village,MPO,MPO,TRUE,TRUE
M110000US3979282049,2026,Franklin,Valleyview,Village,MPO,MPO,FALSE,TRUE
M110000US390498124299999,2026,Franklin,Washington,Township,MPO,MPO,TRUE,TRUE
M110000US3983342049,2026,Franklin,Westerville,City,MPO,MPO,TRUE,TRUE
M110000US3984742049,2026,Franklin,Whitehall,City,MPO,MPO,TRUE,TRUE
M110000US3986604049,2026,Franklin,Worthington,City,MPO,MPO,TRUE,TRUE
M110000US390730557899999,2026,Hocking,Benton,Township,RPC,RPC,FALSE,TRUE
M110000US3909834073,2026,Hocking,Buchtel,Village,RPC,RPC,FALSE,TRUE
M110000US390732648899999,2026,Hocking,Falls,Township,RPC,RPC,FALSE,TRUE
M110000US390733084299999,2026,Hocking,Good Hope,Township,RPC,RPC,FALSE,TRUE
M110000US390733178099999,2026,Hocking,Green,Township,RPC,RPC,FALSE,TRUE
M110000US390734205699999,2026,Hocking,Laurel,Township,RPC,RPC,FALSE,TRUE
M110000US3942084073,2026,Hocking,Laurelville,Village,RPC,RPC,FALSE,TRUE
M110000US3944632073,2026,Hocking,Logan,City,RPC,RPC,FALSE,TRUE
M110000US390734774099999,2026,Hocking,Marion,Township,RPC,RPC,FALSE,TRUE
M110000US3953410073,2026,Hocking,Murray City,Village,RPC,RPC,FALSE,TRUE
M110000US390736186899999,2026,Hocking,Perry,Township,RPC,RPC,FALSE,TRUE
M110000US390737014299999,2026,Hocking,Salt Creek,Township,RPC,RPC,FALSE,TRUE
M110000US390737440599999,2026,Hocking,Starr,Township,RPC,RPC,FALSE,TRUE
M110000US390738078099999,2026,Hocking,Ward,Township,RPC,RPC,FALSE,TRUE
M110000US390738135499999,2026,Hocking,Washington,Township,RPC,RPC,FALSE,TRUE
M110000US390830584499999,2026,Knox,Berlin,Township,RPC,CORPO,FALSE,TRUE
M110000US390830947099999,2026,Knox,Brown,Township,RPC,CORPO,FALSE,TRUE
M110000US390831059099999,2026,Knox,Butler,Township,RPC,CORPO,FALSE,TRUE
M110000US3913036083,2026,Knox,Centerburg,Village,RPC,CORPO,FALSE,TRUE
M110000US390831550499999,2026,Knox,Clay,Township,RPC,CORPO,FALSE,TRUE
M110000US390831614099999,2026,Knox,Clinton,Township,RPC,CORPO,FALSE,TRUE
M110000US390831668699999,2026,Knox,College,Township,RPC,CORPO,FALSE,TRUE
M110000US3920114083,2026,Knox,Danville,Village,RPC,CORPO,FALSE,TRUE
M110000US3928658083,2026,Knox,Fredericktown,Village,RPC,CORPO,FALSE,TRUE
M110000US3929246083,2026,Knox,Gambier,Village,RPC,CORPO,TRUE,TRUE
M110000US3929288083,2026,Knox,Gann,Village,RPC,CORPO,FALSE,TRUE
M110000US390833388099999,2026,Knox,Harrison,Township,RPC,CORPO,FALSE,TRUE
M110000US390833546299999,2026,Knox,Hilliar,Township,RPC,CORPO,FALSE,TRUE
M110000US390833652699999,2026,Knox,Howard,Township,RPC,CORPO,FALSE,TRUE
M110000US390833787099999,2026,Knox,Jackson,Township,RPC,CORPO,FALSE,TRUE
M110000US390833866899999,2026,Knox,Jefferson,Township,RPC,CORPO,FALSE,TRUE
M110000US390834321899999,2026,Knox,Liberty,Township,RPC,CORPO,FALSE,TRUE
M110000US3948090083,2026,Knox,Martinsburg,Village,RPC,CORPO,FALSE,TRUE
M110000US390834965899999,2026,Knox,Middlebury,Township,RPC,CORPO,FALSE,TRUE
M110000US390835020499999,2026,Knox,Milford,Township,RPC,CORPO,FALSE,TRUE
M110000US390835033099999,2026,Knox,Miller,Township,RPC,CORPO,FALSE,TRUE
M110000US390835143699999,2026,Knox,Monroe,Township,RPC,CORPO,FALSE,TRUE
M110000US390835210899999,2026,Knox,Morgan,Township,RPC,CORPO,FALSE,TRUE
M110000US390835229099999,2026,Knox,Morris,Township,RPC,CORPO,FALSE,TRUE
M110000US3953102083,2026,Knox,Mount Vernon,City,RPC,CORPO,TRUE,TRUE
M110000US390836265299999,2026,Knox,Pike,Township,RPC,CORPO,FALSE,TRUE
M110000US390836331099999,2026,Knox,Pleasant,Township,RPC,CORPO,FALSE,TRUE
M110000US390837835899999,2026,Knox,Union,Township,RPC,CORPO,FALSE,TRUE
M110000US3979114083,2026,Knox,Utica,Village,RPC,CORPO,FALSE,TRUE
M110000US390838219499999,2026,Knox,Wayne,Township,RPC,CORPO,FALSE,TRUE
M110000US3901154089,2026,Licking,Alexandria,Village,RPC,RPC,TRUE,TRUE
M110000US390890549499999,2026,Licking,Bennington,Township,RPC,RPC,FALSE,TRUE
M110000US390890794499999,2026,Licking,Bowling Green,Township,RPC,RPC,FALSE,TRUE
M110000US3909890089,2026,Licking,Buckeye Lake,Village,RPC,RPC,TRUE,TRUE
M110000US390891036699999,2026,Licking,Burlington,Township,RPC,RPC,FALSE,TRUE
M110000US390892433299999,2026,Licking,Eden,Township,RPC,RPC,FALSE,TRUE
M110000US390892569099999,2026,Licking,Etna,Township,MPO,MPO,TRUE,TRUE
M110000US390892653099999,2026,Licking,Fallsbury,Township,RPC,RPC,FALSE,TRUE
M110000US390892833699999,2026,Licking,Franklin,Township,RPC,RPC,FALSE,TRUE
M110000US390893141699999,2026,Licking,Granville,Township,RPC,RPC,TRUE,TRUE
M110000US3931402089,2026,Licking,Granville,Village,RPC,RPC,TRUE,TRUE
M110000US3931458089,2026,Licking,Gratiot,Village,RPC,RPC,FALSE,TRUE
M110000US390893329999999,2026,Licking,Hanover,Township,RPC,RPC,FALSE,TRUE
M110000US3933292089,2026,Licking,Hanover,Village,RPC,RPC,FALSE,TRUE
M110000US390893389499999,2026,Licking,Harrison,Township,RPC,RPC,FALSE,TRUE
M110000US390893418899999,2026,Licking,Hartford,Township,RPC,RPC,FALSE,TRUE
M110000US3934202089,2026,Licking,Hartford,Village,RPC,RPC,FALSE,TRUE
M110000US3934748089,2026,Licking,Heath,City,RPC,RPC,TRUE,TRUE
M110000US3934790089,2026,Licking,Hebron,Village,RPC,RPC,TRUE,TRUE
M110000US390893631699999,2026,Licking,Hopewell,Township,RPC,RPC,FALSE,TRUE
M110000US390893910299999,2026,Licking,Jersey,Township,RPC,RPC,FALSE,TRUE
M110000US3939340089,2026,Licking,Johnstown,City,MPO,MPO,TRUE,TRUE
M110000US3940572089,2026,Licking,Kirkersville,Village,RPC,RPC,FALSE,TRUE
M110000US390894323299999,2026,Licking,Liberty,Township,RPC,RPC,FALSE,TRUE
M110000US390894345699999,2026,Licking,Licking,Township,RPC,RPC,FALSE,TRUE
M110000US390894650899999,2026,Licking,Madison,Township,RPC,RPC,FALSE,TRUE
M110000US390894813299999,2026,Licking,Mary Ann,Township,RPC,RPC,FALSE,TRUE
M110000US390894611699999,2026,Licking,McKean,Township,RPC,RPC,FALSE,TRUE
M110000US390895145099999,2026,Licking,Monroe,Township,RPC,RPC,FALSE,TRUE
M110000US3953970089,2026,Licking,New Albany,City,MPO,MPO,TRUE,TRUE
M110000US3954040089,2026,Licking,Newark,City,RPC,RPC,TRUE,TRUE
M110000US390895405499999,2026,Licking,Newark,Township,RPC,RPC,FALSE,TRUE
M110000US390895558099999,2026,Licking,Newton,Township,RPC,RPC,FALSE,TRUE
M110000US3961112089,2026,Licking,Pataskala,City,MPO,MPO,TRUE,TRUE
M110000US390896192499999,2026,Licking,Perry,Township,RPC,RPC,FALSE,TRUE
M110000US3966390089,2026,Licking,Reynoldsburg,City,MPO,MPO,TRUE,TRUE
M110000US390896945699999,2026,Licking,St. Albans,Township,RPC,RPC,FALSE,TRUE
M110000US3969652089,2026,Licking,St. Louisville,Village,RPC,RPC,FALSE,TRUE
M110000US390897840099999,2026,Licking,Union,Township,RPC,RPC,FALSE,TRUE
M110000US3979114089,2026,Licking,Utica,Village,RPC,RPC,FALSE,TRUE
M110000US390898141099999,2026,Licking,Washington,Township,RPC,RPC,FALSE,TRUE
M110000US3905116091,2026,Logan,Belle Center,Village,RPC,RPC,FALSE,TRUE
M110000US3905130091,2026,Logan,Bellefontaine,City,RPC,RPC,TRUE,TRUE
M110000US390910711899999,2026,Logan,Bloomfield,Township,RPC,RPC,FALSE,TRUE
M110000US390910755299999,2026,Logan,Bokescreek,Township,RPC,RPC,FALSE,TRUE
M110000US3921378091,2026,Logan,De Graff,Village,RPC,RPC,FALSE,TRUE
M110000US390913390899999,2026,Logan,Harrison,Township,RPC,RPC,FALSE,TRUE
M110000US3936988091,2026,Logan,Huntsville,Village,RPC,RPC,FALSE,TRUE
M110000US390913868299999,2026,Logan,Jefferson,Township,RPC,RPC,FALSE,TRUE
M110000US390914128699999,2026,Logan,Lake,Township,RPC,RPC,FALSE,TRUE
M110000US3941608091,2026,Logan,Lakeview,Village,RPC,RPC,FALSE,TRUE
M110000US390914324699999,2026,Logan,Liberty,Township,RPC,RPC,FALSE,TRUE
M110000US390914568299999,2026,Logan,McArthur,Township,RPC,RPC,FALSE,TRUE
M110000US390914937899999,2026,Logan,Miami,Township,RPC,RPC,FALSE,TRUE
M110000US390915146499999,2026,Logan,Monroe,Township,RPC,RPC,FALSE,TRUE
M110000US390916193899999,2026,Logan,Perry,Township,RPC,RPC,FALSE,TRUE
M110000US390916332499999,2026,Logan,Pleasant,Township,RPC,RPC,FALSE,TRUE
M110000US3965200091,2026,Logan,Quincy,Village,RPC,RPC,FALSE,TRUE
M110000US390916674099999,2026,Logan,Richland,Township,RPC,RPC,FALSE,TRUE
M110000US3967118091,2026,Logan,Ridgeway,Village,RPC,RPC,FALSE,TRUE
M110000US390916913499999,2026,Logan,Rushcreek,Township,RPC,RPC,FALSE,TRUE
M110000US3969176091,2026,Logan,Rushsylvania,Village,RPC,RPC,FALSE,TRUE
M110000US3969302091,2026,Logan,Russells Point,Village,RPC,RPC,FALSE,TRUE
M110000US390917478099999,2026,Logan,Stokes,Township,RPC,RPC,FALSE,TRUE
M110000US390917841499999,2026,Logan,Union,Township,RPC,RPC,FALSE,TRUE
M110000US3979226091,2026,Logan,Valley Hi,Village,RPC,RPC,FALSE,TRUE
M110000US390918142499999,2026,Logan,Washington,Township,RPC,RPC,FALSE,TRUE
M110000US3983734091,2026,Logan,West Liberty,Village,RPC,RPC,FALSE,TRUE
M110000US3983818091,2026,Logan,West Mansfield,Village,RPC,RPC,FALSE,TRUE
M110000US390918804299999,2026,Logan,Zane,Township,RPC,RPC,FALSE,TRUE
M110000US3988070091,2026,Logan,Zanesfield,Village,RPC,RPC,FALSE,TRUE
M110000US390971123499999,2026,Madison,Canaan,Township,RPC,CORPO,FALSE,TRUE
M110000US390972014299999,2026,Madison,Darby,Township,RPC,CORPO,FALSE,TRUE
M110000US390972115499999,2026,Madison,Deer Creek,Township,RPC,CORPO,FALSE,TRUE
M110000US390972606899999,2026,Madison,Fairfield,Township,RPC,CORPO,FALSE,TRUE
M110000US390973869699999,2026,Madison,Jefferson,Township,RPC,CORPO,FALSE,TRUE
M110000US3944674097,2026,Madison,London,City,RPC,CORPO,TRUE,TRUE
M110000US3950008097,2026,Madison,Midway,Village,RPC,CORPO,FALSE,TRUE
M110000US390975147899999,2026,Madison,Monroe,Township,RPC,CORPO,FALSE,TRUE
M110000US3953046097,2026,Madison,Mount Sterling,Village,RPC,CORPO,TRUE,TRUE
M110000US390975770899999,2026,Madison,Oak Run,Township,RPC,CORPO,FALSE,TRUE
M110000US390975952899999,2026,Madison,Paint,Township,RPC,CORPO,FALSE,TRUE
M110000US390976266699999,2026,Madison,Pike,Township,RPC,CORPO,FALSE,TRUE
M110000US3963030097,2026,Madison,Plain City,Village,MPO,MPO,TRUE,TRUE
M110000US390976333899999,2026,Madison,Pleasant,Township,RPC,CORPO,FALSE,TRUE
M110000US390976548099999,2026,Madison,Range,Township,RPC,CORPO,FALSE,TRUE
M110000US390977296099999,2026,Madison,Somerford,Township,RPC,CORPO,FALSE,TRUE
M110000US3973768097,2026,Madison,South Solon,Village,RPC,CORPO,FALSE,TRUE
M110000US390977478499999,2026,Madison,Stokes,Township,RPC,CORPO,FALSE,TRUE
M110000US390977842899999,2026,Madison,Union,Township,RPC,CORPO,FALSE,TRUE
M110000US3983580097,2026,Madison,West Jefferson,Village,RPC,CORPO,TRUE,TRUE
M110000US391010634899999,2026,Marion,Big Island,Township,RPC,CORPO,FALSE,TRUE
M110000US391010795899999,2026,Marion,Bowling Green,Township,RPC,CORPO,FALSE,TRUE
M110000US3910954101,2026,Marion,Caledonia,Village,RPC,CORPO,FALSE,TRUE
M110000US391011519699999,2026,Marion,Claridon,Township,RPC,CORPO,FALSE,TRUE
M110000US391013117899999,2026,Marion,Grand,Township,RPC,CORPO,FALSE,TRUE
M110000US391013119299999,2026,Marion,Grand Prairie,Township,RPC,CORPO,FALSE,TRUE
M110000US391013196299999,2026,Marion,Green Camp,Township,RPC,CORPO,FALSE,TRUE
M110000US3931948101,2026,Marion,Green Camp,Village,RPC,CORPO,FALSE,TRUE
M110000US3941902101,2026,Marion,La Rue,Village,RPC,CORPO,FALSE,TRUE
M110000US3947754101,2026,Marion,Marion,City,RPC,CORPO,TRUE,TRUE
M110000US391014776899999,2026,Marion,Marion,Township,RPC,CORPO,FALSE,TRUE
M110000US391015173099999,2026,Marion,Montgomery,Township,RPC,CORPO,FALSE,TRUE
M110000US3952276101,2026,Marion,Morral,Village,RPC,CORPO,FALSE,TRUE
M110000US3954152101,2026,Marion,New Bloomington,Village,RPC,CORPO,FALSE,TRUE
M110000US391016335299999,2026,Marion,Pleasant,Township,RPC,CORPO,FALSE,TRUE
M110000US391016479499999,2026,Marion,Prospect,Township,RPC,CORPO,FALSE,TRUE
M110000US3964780101,2026,Marion,Prospect,Village,RPC,CORPO,FALSE,TRUE
M110000US391016675499999,2026,Marion,Richland,Township,RPC,CORPO,FALSE,TRUE
M110000US391017024099999,2026,Marion,Salt Rock,Township,RPC,CORPO,FALSE,TRUE
M110000US391017107399999,2026,Marion,Scott,Township,RPC,CORPO,FALSE,TRUE
M110000US391017774299999,2026,Marion,Tully,Township,RPC,CORPO,FALSE,TRUE
M110000US391018051499999,2026,Marion,Waldo,Township,RPC,CORPO,FALSE,TRUE
M110000US3980500101,2026,Marion,Waldo,Village,RPC,CORPO,FALSE,TRUE
M110000US391170550899999,2026,Morrow,Bennington,Township,RPC,CORPO,FALSE,TRUE
M110000US391171124899999,2026,Morrow,Canaan,Township,RPC,CORPO,FALSE,TRUE
M110000US391171209899999,2026,Morrow,Cardington,Township,RPC,CORPO,FALSE,TRUE
M110000US3912084117,2026,Morrow,Cardington,Village,RPC,CORPO,FALSE,TRUE
M110000US391171403099999,2026,Morrow,Chester,Township,RPC,CORPO,FALSE,TRUE
M110000US3914114117,2026,Morrow,Chesterville,Village,RPC,CORPO,FALSE,TRUE
M110000US391171829499999,2026,Morrow,Congress,Township,RPC,CORPO,FALSE,TRUE
M110000US3924598117,2026,Morrow,Edison,Village,RPC,CORPO,FALSE,TRUE
M110000US391172837899999,2026,Morrow,Franklin,Township,RPC,CORPO,FALSE,TRUE
M110000US3929050117,2026,Morrow,Fulton,Village,RPC,CORPO,FALSE,TRUE
M110000US3929162117,2026,Morrow,Galion,City,RPC,CORPO,FALSE,TRUE
M110000US391173012899999,2026,Morrow,Gilead,Township,RPC,CORPO,FALSE,TRUE
M110000US391173360099999,2026,Morrow,Harmony,Township,RPC,CORPO,FALSE,TRUE
M110000US391174368099999,2026,Morrow,Lincoln,Township,RPC,CORPO,FALSE,TRUE
M110000US3947558117,2026,Morrow,Marengo,Village,RPC,CORPO,FALSE,TRUE
M110000US3952738117,2026,Morrow,Mount Gilead,Village,RPC,CORPO,FALSE,TRUE
M110000US391175622499999,2026,Morrow,North Bloomfield,Township,RPC,CORPO,FALSE,TRUE
M110000US391176198099999,2026,Morrow,Perry,Township,RPC,CORPO,FALSE,TRUE
M110000US391176226099999,2026,Morrow,Peru,Township,RPC,CORPO,FALSE,TRUE
M110000US391177306199999,2026,Morrow,South Bloomfield,Township,RPC,CORPO,FALSE,TRUE
M110000US3973950117,2026,Morrow,Sparta,Village,RPC,CORPO,FALSE,TRUE
M110000US391177760299999,2026,Morrow,Troy,Township,RPC,CORPO,FALSE,TRUE
M110000US391178150899999,2026,Morrow,Washington,Township,RPC,CORPO,FALSE,TRUE
M110000US391178345499999,2026,Morrow,Westfield,Township,RPC,CORPO,FALSE,TRUE
M110000US391270458499999,2026,Perry,Bearfield,Township,RPC,RPC,FALSE,TRUE
M110000US391271565899999,2026,Perry,Clayton,Township,RPC,RPC,FALSE,TRUE
M110000US391271635099999,2026,Perry,Coal,Township,RPC,RPC,FALSE,TRUE
M110000US3918770127,2026,Perry,Corning,Village,RPC,RPC,FALSE,TRUE
M110000US3919456127,2026,Perry,Crooksville,Village,RPC,RPC,FALSE,TRUE
M110000US3930436127,2026,Perry,Glenford,Village,RPC,RPC,FALSE,TRUE
M110000US391273396499999,2026,Perry,Harrison,Township,RPC,RPC,FALSE,TRUE
M110000US3934888127,2026,Perry,Hemlock,Village,RPC,RPC,FALSE,TRUE
M110000US391273638699999,2026,Perry,Hopewell,Township,RPC,RPC,FALSE,TRUE
M110000US391273796899999,2026,Perry,Jackson,Township,RPC,RPC,FALSE,TRUE
M110000US3939508127,2026,Perry,Junction City,Village,RPC,RPC,FALSE,TRUE
M110000US391274655099999,2026,Perry,Madison,Township,RPC,RPC,FALSE,TRUE
M110000US391275119899999,2026,Perry,Monday Creek,Township,RPC,RPC,FALSE,TRUE
M110000US391275152099999,2026,Perry,Monroe,Township,RPC,RPC,FALSE,TRUE
M110000US3954866127,2026,Perry,New Lexington,Village,RPC,RPC,TRUE,TRUE
M110000US3955552127,2026,Perry,New Straitsville,Village,RPC,RPC,FALSE,TRUE
M110000US391276268099999,2026,Perry,Pike,Township,RPC,RPC,FALSE,TRUE
M110000US391276336699999,2026,Perry,Pleasant,Township,RPC,RPC,FALSE,TRUE
M110000US391276576099999,2026,Perry,Reading,Township,RPC,RPC,FALSE,TRUE
M110000US3966222127,2026,Perry,Rendville,Village,RPC,RPC,FALSE,TRUE
M110000US3968560127,2026,Perry,Roseville,Village,RPC,RPC,FALSE,TRUE
M110000US391277022699999,2026,Perry,Salt Lick,Township,RPC,RPC,FALSE,TRUE
M110000US3971962127,2026,Perry,Shawnee,Village,RPC,RPC,FALSE,TRUE
M110000US3972977127,2026,Perry,Somerset,Village,RPC,RPC,TRUE,TRUE
M110000US391277665999999,2026,Perry,Thorn,Township,RPC,RPC,FALSE,TRUE
M110000US3976680127,2026,Perry,Thornville,Village,RPC,RPC,FALSE,TRUE
M110000US3902680129,2026,Pickaway,Ashville,Village,RPC,CORPO,TRUE,FALSE
M110000US3915070129,2026,Pickaway,Circleville,City,RPC,CORPO,TRUE,FALSE
M110000US391291507799999,2026,Pickaway,Circleville,Township,RPC,CORPO,FALSE,FALSE
M110000US3918070129,2026,Pickaway,Commercial Point,Village,RPC,CORPO,FALSE,FALSE
M110000US391292015699999,2026,Pickaway,Darby,Township,RPC,CORPO,FALSE,FALSE
M110000US3920212129,2026,Pickaway,Darbyville,Village,RPC,CORPO,FALSE,FALSE
M110000US391292116899999,2026,Pickaway,Deercreek,Township,RPC,CORPO,FALSE,FALSE
M110000US3933740129,2026,Pickaway,Harrisburg,Village,RPC,CORPO,FALSE,FALSE
M110000US391293397899999,2026,Pickaway,Harrison,Township,RPC,CORPO,FALSE,FALSE
M110000US391293798299999,2026,Pickaway,Jackson,Township,RPC,CORPO,FALSE,FALSE
M110000US3944310129,2026,Pickaway,Lockbourne,Village,RPC,CORPO,TRUE,FALSE
M110000US391294656499999,2026,Pickaway,Madison,Township,RPC,CORPO,FALSE,FALSE
M110000US391295153499999,2026,Pickaway,Monroe,Township,RPC,CORPO,FALSE,FALSE
M110000US391295325699999,2026,Pickaway,Muhlenberg,Township,RPC,CORPO,FALSE,FALSE
M110000US3954726129,2026,Pickaway,New Holland,Village,RPC,CORPO,FALSE,FALSE
M110000US391296200899999,2026,Pickaway,Perry,Township,RPC,CORPO,FALSE,FALSE
M110000US391296248499999,2026,Pickaway,Pickaway,Township,RPC,CORPO,FALSE,FALSE
M110000US391297018499999,2026,Pickaway,Saltcreek,Township,RPC,CORPO,FALSE,FALSE
M110000US391297087099999,2026,Pickaway,Scioto,Township,RPC,CORPO,FALSE,FALSE
M110000US3973068129,2026,Pickaway,South Bloomfield,Village,RPC,CORPO,TRUE,FALSE
M110000US3976148129,2026,Pickaway,Tarlton,Village,RPC,CORPO,FALSE,FALSE
M110000US391298059899999,2026,Pickaway,Walnut,Township,RPC,CORPO,FALSE,FALSE
M110000US391298155099999,2026,Pickaway,Washington,Township,RPC,CORPO,FALSE,FALSE
M110000US391298226499999,2026,Pickaway,Wayne,Township,RPC,CORPO,FALSE,FALSE
M110000US3985414129,2026,Pickaway,Williamsport,Village,RPC,CORPO,FALSE,FALSE
M110000US3900450141,2026,Ross,Adelphi,Village,RPC,RPC,FALSE,FALSE
M110000US3903604141,2026,Ross,Bainbridge,Village,RPC,RPC,FALSE,FALSE
M110000US391411001699999,2026,Ross,Buckskin,Township,RPC,RPC,FALSE,FALSE
M110000US3914184141,2026,Ross,Chillicothe,City,RPC,RPC,TRUE,FALSE
M110000US3915336141,2026,Ross,Clarksburg,Village,RPC,RPC,FALSE,FALSE
M110000US391411663099999,2026,Ross,Colerain,Township,RPC,RPC,FALSE,FALSE
M110000US391411823899999,2026,Ross,Concord,Township,RPC,RPC,FALSE,FALSE
M110000US391412122499999,2026,Ross,Deerfield,Township,RPC,RPC,FALSE,FALSE
M110000US3928182141,2026,Ross,Frankfort,Village,RPC,RPC,FALSE,FALSE
M110000US391412842099999,2026,Ross,Franklin,Township,RPC,RPC,FALSE,FALSE
M110000US391413182299999,2026,Ross,Green,Township,RPC,RPC,FALSE,FALSE
M110000US3932088141,2026,Ross,Greenfield,Village,RPC,RPC,FALSE,FALSE
M110000US391413400699999,2026,Ross,Harrison,Township,RPC,RPC,FALSE,FALSE
M110000US391413689099999,2026,Ross,Huntington,Township,RPC,RPC,FALSE,FALSE
M110000US391413880899999,2026,Ross,Jefferson,Township,RPC,RPC,FALSE,FALSE
M110000US3940376141,2026,Ross,Kingston,Village,RPC,RPC,FALSE,FALSE
M110000US391414330299999,2026,Ross,Liberty,Township,RPC,RPC,FALSE,FALSE
M110000US391415954299999,2026,Ross,Paint,Township,RPC,RPC,FALSE,FALSE
M110000US391416130899999,2026,Ross,Paxton,Township,RPC,RPC,FALSE,FALSE
M110000US391417089899999,2026,Ross,Scioto,Township,RPC,RPC,FALSE,FALSE
M110000US3973698141,2026,Ross,South Salem,Village,RPC,RPC,FALSE,FALSE
M110000US391417412999999,2026,Ross,Springfield,Township,RPC,RPC,FALSE,FALSE
M110000US391417800899999,2026,Ross,Twin,Township,RPC,RPC,FALSE,FALSE
M110000US391417854099999,2026,Ross,Union,Township,RPC,RPC,FALSE,FALSE
M110000US391590133699999,2026,Union,Allen,Township,RPC,CORPO,FALSE,TRUE
M110000US391591511299999,2026,Union,Claibourne,Township,RPC,CORPO,FALSE,TRUE
M110000US391592017099999,2026,Union,Darby,Township,RPC,CORPO,FALSE,TRUE
M110000US391592248499999,2026,Union,Dover,Township,RPC,CORPO,FALSE,TRUE
M110000US3922694159,2026,Union,Dublin,City,MPO,MPO,TRUE,TRUE
M110000US391593810899999,2026,Union,Jackson,Township,RPC,CORPO,FALSE,TRUE
M110000US391593904699999,2026,Union,Jerome,Township,MPO,MPO,TRUE,TRUE
M110000US391594249099999,2026,Union,Leesburg,Township,RPC,CORPO,FALSE,TRUE
M110000US391594335899999,2026,Union,Liberty,Township,RPC,CORPO,FALSE,TRUE
M110000US3946830159,2026,Union,Magnetic Springs,Village,RPC,CORPO,FALSE,TRUE
M110000US3948160159,2026,Union,Marysville,City,RPC,CORPO,TRUE,TRUE
M110000US3950218159,2026,Union,Milford Center,Village,RPC,CORPO,FALSE,TRUE
M110000US391595028899999,2026,Union,Millcreek,Township,RPC,CORPO,FALSE,TRUE
M110000US391595986499999,2026,Union,Paris,Township,RPC,CORPO,FALSE,TRUE
M110000US3963030159,2026,Union,Plain City,Village,MPO,MPO,TRUE,TRUE
M110000US3966936159,2026,Union,Richwood,Village,RPC,CORPO,FALSE,TRUE
M110000US391597619499999,2026,Union,Taylor,Township,RPC,CORPO,FALSE,TRUE
M110000US391597858299999,2026,Union,Union,Township,RPC,CORPO,FALSE,TRUE
M110000US3978834159,2026,Union,Unionville Center,Village,RPC,CORPO,FALSE,TRUE
M110000US391598166299999,2026,Union,Washington,Township,RPC,CORPO,FALSE,TRUE
M110000US391598712299999,2026,Union,York,Township,RPC,CORPO,FALSE,TRUE
